Feeder,DeviceID,Type,Rating,Description,Lat,Lon,Source,ParentID,MeterCount,VerifiedStatus,VerifiedDate
ALA05,49-113950,TRANSFORMER,160kVA,บ่อกุัง นายมานพ ชินการ ม.2 ต.มะรุ่ย อ.ทับปุด,8.421218,98.640221,gis,ALA05WF-154,,,
ALA05,49-113864,TRANSFORMER,500kVA,น.ส.ธัญชนก ปุญโญกุล ม.3 มะรุ่ย,8.414329,98.630124,gis,ALA05WF-160,,,
ALA05,49-013244,TRANSFORMER,30kVA,DCC_บ้านมะรุ่ย ลูกที่ 1,8.477261,98.660044,gis,64-111844,46,,
ALA05,61-001771,TRANSFORMER,250kVA,วิทยาลัยชุมชนพังงา,8.497323,98.630402,gis,ALA05WF-167,,,
ALA05,42-000219,TRANSFORMER,30kVA,DCC_,8.483882,98.670386,gis,ALA05WF-110,6,,
ALA05,56-125642,TRANSFORMER,160kVA,นายคลาย ชิดเชื้อ ม.2,8.430803,98.648732,gis,ALA05WF-147,,,
ALA05,64-004505,TRANSFORMER,50kVA,ที่ทำการไปรษณีย์ทับปุด,8.515555,98.638012,gis,ALA05WF-130,,,
ALA05,67-033491,TRANSFORMER,50kVA,บริษัท เชลล์แห่งประเทศไทย จำกัด,8.517788,98.636535,gis,ALA05WF-131,,,
ALA05,60-001357,TRANSFORMER,30kVA,DCC_ซอยวัดนาเหนือ ลูกที่ 1,8.502601,98.690949,gis,ALA05WF-107,17,,
ALA05,67-101948,TRANSFORMER,30kVA,ไฟสาธารณะ ซ.ป่ายาง,8.45252,98.639794,gis,68-115049,,,
ALA05,60-025299,TRANSFORMER,160kVA,ธนาคาร ธกส.สาขาทับปุด,8.511576,98.643956,gis,ALA05WF-127,,,
ALA05,48-008229,TRANSFORMER,50kVA,โรงผลิตนํ้าดิบ ต.มะรุ่ย อ.ทับปุด,8.476555,98.653304,gis,65-033324,,,
ALA05,47-006202,TRANSFORMER,30kVA,บังกะโลนางเรณุดา ลีพิน 78/8 ม.4 ต.มะรุ่ย อ.ทับปุด,8.490097,98.641347,gis,ALA05WF-137,,,
ALA05,56-123931,TRANSFORMER,500kVA,ฟาร์มกุ้งนายสง่า ต.มะรุ่ย,8.400088,98.636769,gis,ALA05WF-166,,,
ALA05,37-003928,TRANSFORMER,50kVA,DCC_-ตรงข้ามทับปุดวัสดุภัณฑ์,8.504877,98.629105,gis,56-010980,,,
ALA05,32-009762,TRANSFORMER,20kVA,DCC_บ้านไทรมาส,8.49651,98.650934,gis,ALA05WF-121,,,
ALA05,49-012574,TRANSFORMER,30kVA,DCC_,8.461228,98.660034,gis,35-009079,,,
ALA05,42-000220,TRANSFORMER,30kVA,DCC_,8.474838,98.678724,gis,ALA05WF-111,21,,
ALA05,62-006642,TRANSFORMER,30kVA,DCC_เสริม บ.ปากลาว,8.493107,98.675074,gis,ALA05WF-110,18,,
ALA05,54-015319,TRANSFORMER,50kVA,โรงเรียนวัดนิโครธคุณากร,8.445328,98.648384,gis,ALA05WF-146,,,
ALA05,56-119602,TRANSFORMER,500kVA,วินัย มั่งเจริญ (ฟาร์มกุ้ง) ม.1,8.401215,98.636999,gis,ALA05WF-165,,,
ALA05,42-003886,TRANSFORMER,30kVA,DCC_,8.503537,98.660707,gis,ALA05WF-117,,,
ALA05,55-123256,TRANSFORMER,160kVA,นายสมชาติ พลันการ ม.2 ต.มะรุ่ย,8.426825,98.635943,gis,ALA05WF-149,,,
ALA05,40-013308,TRANSFORMER,30kVA,ซอยป่ายาง  มะรุ่ย,8.455617,98.640311,gis,67-101948,,,
ALA05,59-004132,TRANSFORMER,250kVA,โรงเรียนทับปุดวิทยา ต.ทับปุด อ.ทับปุด จ.พังงา,8.499813,98.631472,gis,ALA05WF-168,,,
ALA05,60-014983,TRANSFORMER,50kVA,DCC_หน้าธ.ออมสินทับปุด,8.51694,98.637075,gis,ALA05WF-131,,,
ALA05,68-115052,TRANSFORMER,30kVA,ฟสธ.จุดที่ 2 ม.6 ต.มะรุ่ย อ.ทับปุด,8.439962,98.636791,gis,68-115049,,,
ALA05,35-010598,TRANSFORMER,100kVA,DCC_บ้านโคกไคร มะรุ่ย,8.420766,98.641368,gis,49-113950,,,
ALA05,49-013521,TRANSFORMER,30kVA,ประปาบ้านป้าแต้ว ม.6,8.494669,98.656039,gis,ALA05WF-122,,,
ALA05,59-007224,TRANSFORMER,250kVA,DCC_DCC_ม.1 ต.ทับปุด อ.ทับปุด,8.510795,98.644024,gis,ALA05WF-127,,,
ALA05,37-013181,TRANSFORMER,30kVA,หน้าห้องพักรีแล็กซ์,8.499626,98.644078,gis,32-004630,,,
ALA05,37-007709,TRANSFORMER,100kVA,DCC_บ้านคลองจูด,8.428526,98.630319,gis,56-999999,,,
ALA05,25-002842,TRANSFORMER,50kVA,ชุมสายโทรศัพท์ทางไกลทับปุด,8.514718,98.633165,gis,55-015958,,,
ALA05,67-108859,TRANSFORMER,160kVA,วัดนิโครธคุณากร,8.44372,98.643438,gis,54-015319,,,
ALA05,43-113855,TRANSFORMER,100kVA,ศูนย์พัฒนาฝีมือแรงงาน ทับปุด,8.501044,98.649159,gis,43-114109,,,
ALA05,35-004073,TRANSFORMER,100kVA,DCC_ซอยเมรุเก่าไทรมาศ,8.513147,98.633142,gis,ALA05WF-134,,,
ALA05,42-003952,TRANSFORMER,30kVA,DCC_บ้านมะรุ่ย,8.500816,98.633008,gis,ALA05WS-114,,,
ALA05,46-114573,TRANSFORMER,315kVA,โรงไม้ บริษัท ชัยชนะพาราวู๊ด,8.507421,98.670643,gis,ALA05F-15/01,,,
ALA05,45-012587,TRANSFORMER,100kVA,DCC_,8.477015,98.649837,gis,59-023269,,,
ALA05,53-119839,TRANSFORMER,500kVA,บ.เอส โอ อุตสาหกรรม จำกัด,8.510436,98.645644,gis,ALA05WF-126,,,
ALA05,36-020564,TRANSFORMER,100kVA,DCC_,8.443972,98.643864,gis,67-108859,,,
ALA05,59-022276,TRANSFORMER,160kVA,DCC_ม.2บ้านนาเหนือ (ข้างอนามัย),8.503098,98.695898,gis,57-004610,57,,
ALA05,61-107599,TRANSFORMER,500kVA,ฟาร์มหมู นายจรูญ เจริญการ,8.483595,98.692448,gis,ALA05WF-702,,,
ALA05,48-008605,TRANSFORMER,100kVA,วิทยาลัยชุมชน พังงา,8.497388,98.630365,gis,ALA05WF-167,,,
ALA05,49-014379,TRANSFORMER,160kVA,ที่ทําการ.อบต.ทับปุด อ.ทับปุด,8.503276,98.630128,gis,ALA05WF-136,,,
ALA05,49-007581,TRANSFORMER,30kVA,ขยายเขตบังกะโลนายสมชาย บุญรักษ์ ม.1 ต.ทับปุด,8.510758,98.631339,gis,37-019462,,,
ALA05,49-117269,TRANSFORMER,800kVA,นาย สหพล แซ่แต้,8.425792,98.630441,gis,ALA05WF-152,,,
ALA05,48-006875,TRANSFORMER,30kVA,DCC_,8.4888,98.677441,gis,ALA05WF-110,6,,
ALA05,28-009740,TRANSFORMER,30kVA,DCC_ทับปุด ม.2,8.509261,98.636473,gis,35-004073,,,
ALA05,40-002459,TRANSFORMER,30kVA,บ้านไทรมาศ,8.498917,98.657794,gis,49-013521,,,
ALA05,59-025014,TRANSFORMER,160kVA,โรงเรียนวัดนิโครธาราม,8.515584,98.633236,gis,ALA05WF-133,,,
ALA05,56-006308,TRANSFORMER,100kVA,ม.1 ต.ทับปุด,8.518583,98.63643,gis,ALA05WF-131,,,
ALA05,99-009999,TRANSFORMER,20kVA,DCC_ประปาบ้านไทรมาศ,8.494922,98.652433,gis,ALA05WF-122,,,
ALA05,49-012575,TRANSFORMER,30kVA,DCC_,8.497956,98.630204,gis,ALA05WF-167,,,
ALA05,54-015961,TRANSFORMER,160kVA,ศูนย์พัฒนาฝีมือแรงงานจังหวัดพังงา,8.500985,98.649139,gis,43-114109,,,
ALA05,51-007920,TRANSFORMER,160kVA,อบต.นาเหนือ,8.497438,98.675596,gis,52-113679,1,,
ALA05,45-842063,TRANSFORMER,500kVA,,8.418133,98.640939,gis,ALA05WF-154,,,
ALA05,63-103442,TRANSFORMER,30kVA,ไฟสาธารณะ ช่วง5,8.474811,98.6781,gis,42-000220,1,,
ALA05,62-103286,TRANSFORMER,315kVA,สภ.ทับปุด,8.514054,98.639277,gis,ALA05WF-129,,,
ALA05,63-106390,TRANSFORMER,30kVA,ต.ทับปุด,8.510257,98.630645,gis,ALA05WF-135,,,
ALA05,58-011433,TRANSFORMER,160kVA,อบต.มะรุ่ย,8.472805,98.65119,gis,ALA05WF-141,,,
ALA05,49-013351,TRANSFORMER,30kVA,DCC_บ.ปากลาว,8.499875,98.677711,gis,52-113679,12,,
ALA05,59-010261,TRANSFORMER,30kVA,ประปา บ้านป่าแต้ว,8.506795,98.671292,gis,ALA05WF-114,1,,
ALA05,64-021453,TRANSFORMER,50kVA,หน้า รร.ท่าสนุก,8.415604,98.638705,gis,ALA05WF-157,,,
ALA05,56-112044,TRANSFORMER,315kVA,นายจรัญ ชิเชื้อ,8.432893,98.62994,gis,56-999999,,,
ALA05,37-019477,TRANSFORMER,50kVA,DCC_บ้านโคกไคร มะรุ่ย,8.402318,98.638911,gis,55-115181,,,
ALA05,32-011780,TRANSFORMER,20kVA,DCC_ม.6 ต.มะรุ่ย ซ.กันเอง,8.448283,98.659221,gis,42-003239,,,
ALA05,59-005641,TRANSFORMER,30kVA,บางเรี่ยมไทรมาศ,8.491007,98.650413,gis,99-009999,,,
ALA05,42-003836,TRANSFORMER,30kVA,DCC_หน้าโรงเรียนวัดนิโครคุนากร,8.444957,98.648964,gis,ALA05WF-146,,,
ALA05,51-008718,TRANSFORMER,30kVA,ประปาหมู่บ้านปากลาว ม.1,8.477432,98.656315,gis,ALA05WF-113,1,,
ALA05,52-116823,TRANSFORMER,30kVA,หน้า รพ.ทับปุด,8.500923,98.629902,gis,ALA05WS-113,,,
ALA05,62-107941,TRANSFORMER,800kVA,นายจำนง แก้วน้อย,8.423841,98.622414,gis,ALA05WF-150,,,
ALA05,61-002671,TRANSFORMER,30kVA,ฟสธ.แขวงทางหลวงชนบทพังงา ม.5 ต.มะรุ่ย,8.432568,98.63006,gis,56-112044,,,
ALA05,37-019475,TRANSFORMER,50kVA,หจก.กฤษกรแก๊ส ทับปุด,8.507793,98.66431,gis,ALA05WF-116,,,
ALA05,64-020504,TRANSFORMER,50kVA,ตร.ทางหลวง,8.50644,98.683981,gis,ALA05WS-104,18,,
ALA05,40-011589,TRANSFORMER,30kVA,ซ.ป่ายาง มะรุ่ย,8.462071,98.641588,gis,40-013309,,,
ALA05,57-004242,TRANSFORMER,30kVA,DCC_บ้านปากลาว  ม.1,8.47897,98.671196,gis,42-000219,50,,
ALA05,26-005682,TRANSFORMER,20kVA,DCC_บ.มะรุ่ย,8.493088,98.639449,gis,ALA05WF-137,,,
ALA05,53-002188,TRANSFORMER,30kVA,วัดนาเหนือ,8.494737,98.685329,gis,ALA05WF-108,1,,
ALA05,45-113607,TRANSFORMER,30kVA,ทรู มูฟ ปากลาว,8.476561,98.655532,gis,ALA05WF-113,1,,
ALA05,49-118459,TRANSFORMER,500kVA,นาง กุสมา เทพเฉลิม,8.415279,98.629455,gis,49-113864,,,
ALA05,35-006496,TRANSFORMER,50kVA,DCC_,8.486534,98.690331,gis,51-008604,28,,
ALA05,63-015673,TRANSFORMER,30kVA,DCC_น.ส.เขมิกา ทองเจิม,8.507385,98.672025,gis,ALA05WF-114,12,,
ALA05,52-111235,TRANSFORMER,30kVA,ไฟสาธารณะ บ.บางทราย ม.2 ช่วงที่ 2,8.47374,98.674806,gis,ALA05WF-111,1,,
ALA05,29-014933,TRANSFORMER,10kVA,บางรากไม้,8.506843,98.668266,gis,ALA05WF-115,5,,
ALA05,59-105328,TRANSFORMER,50kVA,ตุลารักษ์ โรงกลึง,8.501184,98.698278,gis,ALA05WF-106,1,,
ALA05,43-842074,TRANSFORMER,500kVA,เอส.โอ อุตสาหกรรม,8.510441,98.645725,gis,ALA05WF-126,,,
ALA05,56-014454,TRANSFORMER,100kVA,บริษัท กระบี่แก๊ส จำกัด,8.424915,98.739811,gis,ALA05WS-101,1,,
ALA05,39-004561,TRANSFORMER,100kVA,สถานีโทรคมนาคมเขาลังตัง,8.474207,98.697454,gis,ALA05WF-104,1,,
ALA05,62-006624,TRANSFORMER,30kVA,DCC_บ.หนองเต่า,8.431909,98.736179,gis,ALA05WF-101,35,,
ALA05,59-107706,TRANSFORMER,30kVA,ไฟทางหลวงหินดาน ม.5 ต.เขาใหญ่,8.458887,98.737555,gis,ALA05WF-102,1,,
ALA05,65-017637,TRANSFORMER,30kVA,นายธวัช  ขาวสะอาด,8.486064,98.720045,gis,56-119830,1,,
ALA05,54-116786,TRANSFORMER,100kVA,สำนักงานองค์การบริหารส่วนตำบลเขาใหญ่,8.466374,98.736893,gis,59-107706,1,,
ALA05,61-100788,TRANSFORMER,30kVA,ไฟทางหลวง บ.ทุ่งสูง,8.486887,98.718892,gis,65-017637,1,,
ALA05,41-005247,TRANSFORMER,30kVA,DCC_,8.482413,98.711729,gis,56-119830,2,,
ALA05,54-000667,TRANSFORMER,30kVA,DCC_บ้านเขาลังตัง,8.476709,98.709852,gis,41-005247,17,,
ALA05,38-007235,TRANSFORMER,30kVA,สถานีโทรคมนาคมทหารเขาลังตัง,8.474043,98.697483,gis,39-004561,3,,
ALA05,60-024309,TRANSFORMER,100kVA,น.ส.กชกร พวงทอง,8.457295,98.737572,gis,59-107706,1,,
ALA05,60-025113,TRANSFORMER,160kVA,DCC_บ้านทุ่งสูง,8.496562,98.705056,gis,42-000244,66,,
ALA05,56-120629,TRANSFORMER,30kVA,นายสุทิน  รักษ์หนู บ.ทุ่งสูง,8.487329,98.717974,gis,61-100788,1,,
ALA05,60-025088,TRANSFORMER,160kVA,DCC_บ้านในยวนไทย ม.3 ต.เขาใหญ่,8.439441,98.739034,gis,ALA05WS-102,62,,
ALA05,65-109995,TRANSFORMER,30kVA,บ.เขาใหญ่,8.469605,98.736695,gis,54-116786,1,,
ALA05,32-008381,TRANSFORMER,20kVA,DCC_,8.429111,98.731868,gis,62-006624,22,,
ALA05,40-021946,TRANSFORMER,30kVA,DCC_,8.485684,98.704191,gis,41-005247,7,,
ALA05,MV-KTPT-058139,MVMETER,315kVA,,8.432899,98.629965,gis,56-112044,,,
ALA05,MV-KTPT-058157,MVMETER,500kVA,,8.400107,98.636739,gis,56-123931,,,
ALA05,MV-1105103-000165,MVMETER,0kVA,,8.414383,98.630169,gis,49-113864,,,
ALA05,MV-KTPT-000170,MVMETER,0kVA,,8.497334,98.630326,gis,ALA05WF-167,,,
ALA05,MV-1105103-000172,MVMETER,0kVA,,8.510472,98.645659,gis,53-119839,,,
ALA05,MV-KTPT-000173,MVMETER,0kVA,,8.500986,98.649109,gis,54-015961,,,
ALA05,MV-KPNG-023210,MVMETER,0kVA,,8.507775,98.667819,gis,ALA05WS-109,,,
ALA05,MV-KTPT-024754,MVMETER,500kVA,,8.40103,98.637178,gis,ALA05WF-165,,,
ALA05,MV-KTPT-024755,MVMETER,800kVA,,8.425725,98.630884,gis,ALA05WF-152,,,
ALA05,MV-KAUL-028655,MVMETER,0kVA,,8.484097,98.690892,gis,ALA05WF-702,,,
ALA05,MV-KTPT-029385,MVMETER,315kVA,,8.514835,98.639245,gis,ALA05WF-129,,,
ALA05,MV-KTPT-030824,MVMETER,800kVA,,8.423829,98.623113,gis,ALA05WF-150,,,
ALA05,MV-KTPT-031182,MVMETER,500kVA,,8.418807,98.640197,gis,ALA05WF-154,,,
ALA05,MV-KAUL-039987,MVMETER,0kVA,,8.507751,98.668618,gis,ALA05WF-115,,,
ALA05,MV-PEA1-054165,MVMETER,0kVA,,8.420377,98.739589,gis,ALA05WB-01,,,
ALA06,ALA06WS-01,WS,600A,สถานีไฟฟ้าอ่าวลึก,8.420444,98.739813,gis,ALA06WB-01,,,
ALA06,ALA06WB-01,WB,600A,สถานีไฟฟ้าอ่าวลึก,8.420332,98.739683,gis,,,,
ALA06,ALA06F-07,WF,50K,บ้านซอยเจริญทอง,8.38081,98.724343,gis,ALA06WF-109,,,
ALA06,ALA06F-08,WF,50K,บ้านเขาวง(สี่แยกอ่าวลึกใต้),8.37844,98.723225,gis,ALA06WF-110,,,
ALA06,ALA06WS-15,WS,400A,,8.396041,98.741669,gis,ALA06WS-102,,,
ALA06,ALA06WS-101,WS,600A,RiserPole หน้า สฟ.อ่าวลึก,8.420228,98.738986,gis,ALA06WB-01,,,
ALA06,ALA06WR-101,WR,560A,https://goo.gl/bktKvb,8.373052,98.717096,gis,ALA06WS-105,,,
ALA06,ALA06F-101,WF,50K,โรงงานน้ำยางช่องไม้แก้ว,8.41261,98.736812,gis,ALA06WS-101,,,
ALA06,ALA06WF-101,WF,25K,โรงงานปาล์ม / อ.สังข์เมืองใหม่,,,manual,ALA06WB-01,,,
ALA06,ALA06WC-101,WC,3x100KVAR,คาปาซิเตอร์แบงค์,,,manual,ALA06WB-01,,,
ALA06,ALA06WS-102,WS,400A,,8.39796,98.742458,gis,ALA06F-101,,,
ALA06,ALA06WR-102,WR,560A,บ้านทางสาย,8.384749,98.715489,gis,ALA06WS-108,,,
ALA06,ALA06WF-102,WF,50K,บ.กระบี่พารารับเบอร์,8.394425,98.739405,gis,ALA06WS-15,,,
ALA06,ALA06WS-103,WS,400A,,8.386722,98.729641,gis,ALA06WF-105,,,
ALA06,ALA06WR-103,WR,,รีโคลสเซอร์ (109/110/108),,,manual,ALA06WB-01,,,
ALA06,ALA06WF-103,WF,15K,ซอยสุวรรณฤทธิ์,8.390876,98.733986,gis,ALA06WF-102,,,
ALA06,ALA06WS-104,WS,600A,,8.373728,98.731872,gis,ALA06WF-111,,,
ALA06,ALA06WF-104,WF,10K,ซอยน้ำตกธารโบกขรณี,8.389903,98.732943,gis,ALA06WF-103,,,
ALA06,ALA06WS-105,WS,600A,ที่ว่าการอำเภออ่าวลึก,8.373063,98.717129,gis,ALA06WF-116,,,
ALA06,ALA06WF-105,WF,50K,อ่าวลึกรีสอร์ท,8.387797,98.730999,gis,ALA06WF-104,,,
ALA06,ALA06WS-106,WS,600A,ที่ว่าการอำเภออ่าวลึก,8.373041,98.717065,gis,ALA06WR-101,,,
ALA06,ALA06WF-106,WF,15K,บ้านพักสยามออยล์(เขาพระ),8.386649,98.729379,gis,ALA06WS-103,,,
ALA06,ALA06WS-107,WS,600A,ที่ว่าการอำเภออ่าวลึก,8.373086,98.717084,gis,ALA06WR-101,,,
ALA06,ALA06WF-107,WF,8K,หญิงกวางเจริญทอง,8.388823,98.722537,gis,ALA06WF-109,,,
ALA06,ALA06WS-108,WS,600A,,8.384701,98.715522,gis,ALA06WS-903,,,
ALA06,ALA06WF-108,WF,10K,บ้านชาวเขา,8.386088,98.728964,gis,ALA06WS-901,,,
ALA06,ALA06WS-109,WS,600A,,8.384796,98.715457,gis,ALA06WR-102,,,
ALA06,ALA06WF-109,WF,10K,บ้านซอยชัยศิริ,8.383372,98.72616,gis,ALA06WF-108,,,
ALA06,ALA06WS-110,WS,600A,,8.384792,98.715543,gis,ALA06WR-102,,,
ALA06,ALA06WF-110,WF,30K,โรงสูบน้ำเทศบาลแหลมลัก,8.379978,98.724213,gis,ALA06F-07,,,
ALA06,ALA06WF-111,WF,10K,บ.ทุ่งออก,8.375925,98.728219,gis,ALA06F-08,,,
ALA06,ALA06WF-112,WF,15K,บ้านเขาวง(ช่องเขา),8.373219,98.733466,gis,ALA06WS-104,,,
ALA06,ALA06WF-113,WF,8K,บ่องกุ้งนางสมมิตร,8.368279,98.727485,gis,ALA06WS-104,,,
ALA06,ALA06WF-114,WF,10K,สภอ.อ่าวลึก,8.37743,98.722282,gis,ALA06F-08,,,
ALA06,ALA06WF-115,WF,10K,บ้านช่องลม,8.373662,98.720173,gis,ALA06WF-114,,,
ALA06,ALA06WF-116,WF,50K,บ้านท่าเรือ,8.372808,98.717511,gis,ALA06WF-115,,,
ALA06,ALA06WF-117,WF,6K,,8.366325,98.714788,gis,ALA06WF-116,,,
ALA06,ALA06WF-118,WF,2K,,8.363533,98.714552,gis,ALA06WF-117,,,
ALA06,ALA06WF-119,WF,10K,บ้านคลองสุข,8.370542,98.708117,gis,ALA06WF-117,,,
ALA06,ALA06WF-120,WF,15K,บ้านหินราว,8.353914,98.684112,gis,ALA06WF-119,,,
ALA06,ALA06WF-121,WF,6K,บ้านเกาะยอ,8.36439,98.648167,gis,ALA06WF-120,,,
ALA06,ALA06WF-122,WF,10K,รีสอร์ทหินรวด,8.366385,98.638602,gis,ALA06WF-123,,,
ALA06,ALA06WF-123,WF,6K,รีสอร์ทหินขาว,8.365742,98.638523,gis,ALA06WF-121,,,
ALA06,ALA06WF-124,WF,10K,บ้านเกาะเคียน,8.334311,98.680069,gis,ALA06WF-120,,,
ALA06,ALA06WF-125,WF,10K,บ่อกุ้งคุณโอ๋,8.323788,98.670269,gis,ALA06WF-124,,,
ALA06,ALA06WF-126,WF,10K,บ้านในใสม.6,8.32179,98.668116,gis,ALA06WF-125,,,
ALA06,ALA06WF-127,WF,6K,บ้านเต่าถ่าน,8.315033,98.666327,gis,ALA06WF-126,,,
ALA06,ALA06WF-128,WF,10K,บ้านอ่าวนำ้,8.309828,98.664137,gis,ALA06WF-127,,,
ALA06,ALA06WF-129,WF,50K,บ่อกุ้ง นายปรัชญา,8.308136,98.664637,gis,ALA06WF-128,,,
ALA06,ALA06WF-130,WF,10K,,8.28573,98.656492,gis,ALA06WF-129,,,
ALA06,ALA06WF-131,WF,10K,บ้านต้นบก,8.280391,98.652647,gis,ALA06WF-130,,,
ALA06,ALA06WF-132,WF,6K,บ้านไสโต๊ะดำ,8.282379,98.649446,gis,ALA06WF-131,,,
ALA06,ALA06WF-133,WF,10K,,,,manual,ALA06WB-01,,,
ALA06,ALA06WF-134,WF,10K,บ้านถำ้เสือใน,8.400241,98.704672,gis,ALA06WF-135,,,
ALA06,ALA06WF-135,WF,10K,,8.391783,98.699664,gis,ALA06WS-109,,,
ALA06,ALA06WF-136,WF,6K,บ้านคลองขุด,8.403411,98.703427,gis,ALA06WF-134,,,
ALA06,ALA06WF-137,WF,6K,บ้านควนผักเหมียง,8.420857,98.693682,gis,ALA06WF-136,,,
ALA06,ALA06WF-138,WF,6K,บ.สามัคคี,,,manual,ALA06WB-01,,,
ALA06,ALA06WF-139,WF,6K,บ.สันปาล์ม,8.445715,98.69069,gis,ALA06WF-137,,,
ALA06,ALA06WF-140,WF,8K,บ้านทุ่งกาตีกัน,8.449333,98.697734,gis,ALA06WF-141,,,
ALA06,ALA06WF-141,WF,6K,บ้านดินแดง,8.448769,98.69767,gis,ALA06WF-139,,,
ALA06,ALA06WF-142,WF,6K,บ้านพรุใหญ่,8.447053,98.716307,gis,ALA06WF-140,,,
ALA06,ALA06WF-143,WF,6K,บ้านเขาใหญ่,8.453922,98.717388,gis,ALA06WF-142,,,
ALA06,ALA06WF-701,WF,,,,,manual,ALA06WB-01,,,
ALA06,ALA06WF-702,WF,,,,,manual,ALA06WB-01,,,
ALA06,ALA06WF-703,WF,,,,,manual,ALA06WB-01,,,
ALA06,ALA06WS-901,WS,400A,บ.ยูนิวานิช,8.386193,98.729449,gis,ALA06WF-106,,,
ALA06,ALA06WS-902,WS,600A,บริษัท ยูนิวานิชน้ำมันปาล์ม จำกัด อ่าวลึก,8.385315,98.729919,gis,ALA06WS-901,,,
ALA06,ALA06WS-903,WS,400A,บริษัท เอเชี่ยนน้ำมันปาล์ม จำกัด,8.381799,98.716664,gis,ALA06WF-114,,,
ALA06,ALA06WR-102b,WR,,รีโคลสเซอร์ (105/106/107),,,manual,ALA06WB-01,,,
ALA06,61-109117,TRANSFORMER,2500kVA,บมจ.ยูนิวานิช อ่าวลึก,8.38526,98.729936,gis,ALA06WS-902,,,
ALA06,49-114184,TRANSFORMER,1250kVA,บมจ.เอเชียนน้ำมันปาล์ม,8.381539,98.716438,gis,ALA06WS-903,,,
ALA06,47-014424,TRANSFORMER,500kVA,นาง สมมิตร ภูมิภมร(ฟาร์มเลี้ยงกุ้ง),8.368185,98.727533,gis,ALA06WF-113,,,
ALA06,50-112771,TRANSFORMER,1250kVA,บริษัทยูนิวานิชน้ำมันปาล์ม จำกัด,8.386121,98.729461,gis,ALA06WS-901,,,
ALA06,64-006120,TRANSFORMER,30kVA,ไฟสาธารณะ,8.392584,98.737293,gis,ALA06WF-102,,,
ALA06,57-103248,TRANSFORMER,50kVA,รับซื้อของเก่า นายวิมล,8.373514,98.732267,gis,ALA06WS-104,,,
ALA06,57-104728,TRANSFORMER,100kVA,โรงงานบริษัท กระบี่ เอ็นซี พลาสติก จำกัด,8.374672,98.72079,gis,ALA06WF-115,,,
ALA06,57-010579,TRANSFORMER,315kVA,สภอ.อ่าวลึก,8.377229,98.722486,gis,ALA06WF-114,,,
ALA06,49-012774,TRANSFORMER,30kVA,อบต.แหลมสัก,8.340444,98.682415,gis,ALA06WF-124,,,
ALA06,39-112450,TRANSFORMER,1000kVA,ฟาร์มเลี้ยงกุ้ง นายปรัชญา ศรีสวัสดิ์,8.308185,98.664828,gis,ALA06WF-129,,,
ALA06,67-113852,TRANSFORMER,315kVA,ปั๊มน้ำมัน PTTOR ช่องเขา,8.385155,98.714891,gis,ALA06WS-109,,,
ALA06,42-003348,TRANSFORMER,30kVA,DCC_DCC_,8.294404,98.660955,gis,ALA06WF-130,,,
ALA06,45-006048,TRANSFORMER,50kVA,หจก.โชคนำพา จำกัด (โวคอ่าวลึก)ม.7 ต.อ่าวลึกใต้,8.396505,98.742561,gis,ALA06WS-15,,,
ALA06,38-014807,TRANSFORMER,30kVA,นายจรูญ นวลศรี,8.289753,98.657988,gis,ALA06WF-130,,,
ALA06,36-008745,TRANSFORMER,100kVA,นางดุษณีฯ(สนุ๊กเกอร์),8.395434,98.741148,gis,ALA06WS-15,,,
ALA06,54-018296,TRANSFORMER,100kVA,นายอัญ เตชาธรรมนันท์,8.386109,98.714213,gis,67-113852,,,
ALA06,48-000660,TRANSFORMER,250kVA,นายไพฑูรย์ คาวาฮารา (บ่อเลี้ยงกุ้ง),8.292724,98.660312,gis,42-003348,,,
ALA06,60-108668,TRANSFORMER,30kVA,ไฟทางหลวง อ่าวลึก - แหลมสัก,8.368357,98.702386,gis,ALA06WF-119,1,,
ALA06,59-112250,TRANSFORMER,30kVA,ไฟทางหลวง บ้านทางสาย,8.399171,98.705405,gis,ALA06WF-134,1,,
ALA06,63-015662,TRANSFORMER,30kVA,เสริม บ้านเขาวง,8.369336,98.731609,gis,57-103248,32,,
ALA06,32-009972,TRANSFORMER,20kVA,ซอยท่าหมาก,8.364486,98.710081,gis,ALA06WF-118,9,,
ALA06,40-022283,TRANSFORMER,30kVA,บ้านไสโต๊ะดำ,8.285296,98.649706,gis,ALA06WF-132,58,,
ALA06,63-028500,TRANSFORMER,160kVA,บ้านแหลมสัก,8.277726,98.651152,gis,ALA06WF-131,246,,
ALA06,54-000664,TRANSFORMER,30kVA,บ.หินราว,8.354493,98.679807,gis,ALA06WF-120,15,,
ALA06,63-008685,TRANSFORMER,30kVA,บ้านเกาะใน,8.359178,98.709572,gis,32-009972,7,,
ALA06,65-105918,TRANSFORMER,30kVA,เทศบาลอ่าวลึกใต้,8.373137,98.717404,gis,ALA06WS-105,1,,
ALA06,59-014797,TRANSFORMER,100kVA,โรงเรียนอ่าวลึกใต้,8.382302,98.725871,gis,ALA06WF-109,1,,
ALA06,65-007006,TRANSFORMER,100kVA,บ้านในใส ม.6 ต.แหลมสัก,8.316879,98.666205,gis,ALA06WF-127,75,,
ALA06,32-000597,TRANSFORMER,20kVA,บ้านบางเตียว,8.453904,98.68568,gis,ALA06WF-139,19,,
