Feeder,TransformerID,RatedKVA,Phase,Location,CustomerType,Lat,Lon
ALA03,63-015797,30,1,DCC_สหกรณ์ ซอย 7,1.0,8.434597201,98.868109454
ALA03,36-008688,100,7,DCC_ข้างที่พักสายตรวจเขาเขน,1.0,8.55542537,98.810766981
ALA03,54-010974,250,7,DCC_บ.ตัวอย่าง ม.3 เขาเขน,1.0,8.547358493,98.825341692
ALA02,63-015795,30,2,ไฟทางหลวง บ.เขางาม,4.0,8.361167046,98.782174666
ALA03,63-009831,160,7,รร.นิคมสหกรณ์,1.0,8.405310925,98.848704759
ALA02,29-009779,10,2,บ.เขางาม,1.0,8.352042861,98.782939686
ALA02,58-108344,30,2,ฟาร์มไก่ วีรวัฒน์ ม.1 ต.บ้านกลาง,2.0,8.354804537,98.771133454
ALA02,61-103965,30,2,ฟาร์มไก่ วีรวัฒน์  ฟาร์ม2 ม.1 ต.บ้านกลาง,2.0,8.35480192,98.770753765
ALA03,65-000844,50,7,ฟราม์ไก่,2.0,8.519672037,98.779608728
ALA06,32-009972,20,2,ซอยท่าหมาก,1.0,8.364486489,98.71008051
ALA06,40-022283,30,2,บ้านไสโต๊ะดำ,1.0,8.285295662,98.649706156
ALA06,63-028500,160,7,บ้านแหลมสัก,1.0,8.277726094,98.651152154
ALA06,54-000664,30,2,บ.หินราว,1.0,8.354492713,98.679806958
ALA01,66-003876,100,7,ในยวญแขก,1.0,8.360031204,98.74976486
ALA07,66-021777,100,7,ที่ดินจัดสรร,1.0,8.534832201,98.868451325
ALA03,47-006142,30,1,DCC_,1.0,8.502710199,98.797795924
ALA03,35-002689,30,1,DCC_,1.0,8.498327562,98.809246311
ALA03,58-015621,30,4,DCC_,1.0,8.507446204,98.817132083
ALA03,49-012662,30,4,DCC_,1.0,8.508351471,98.828238909
ALA07,49-008919,30,2,DCC_,1.0,8.49570337,98.852949682
ALA07,40-023433,50,7,DCC_,1.0,8.505534929,98.874422596
ALA07,42-000745,30,1,DCC_,1.0,8.495740229,98.87758427
ALA07,38-007195,30,2,DCC_,1.0,8.512173485,98.864401467
ALA03,40-022288,30,4,DCC_,1.0,8.522749071,98.858732644
ALA03,46-115130,30,2,DCC_,2.0,8.532759899,98.85990446
ALA03,32-011860,20,2,DCC_,1.0,8.575912588,98.750540408
ALA03,51-008584,30,2,DCC_,1.0,8.575678046,98.800153224
ALA03,45-115709,100,7,,4.0,8.532631337,98.861995469
ALA03,67-022152,160,7,ประปาอำเภอปลายพระยา,4.0,8.535082162,98.864081012
ALA07,42-003571,30,4,DCC_,1.0,8.542456283,98.868927147
ALA07,26-009352,100,7,DCC_ตลาดปลายพระยา,1.0,8.531686505,98.864620067
ALA03,49-012974,30,2,DCC_,4.0,8.577014037,98.919730622
ALA03,42-003427,30,1,DCC_,1.0,8.420853705,98.816270242
ALA07,28-008217,30,4,DCC_,1.0,8.49417777,98.881566743
ALA06,63-008685,30,2,บ้านเกาะใน,1.0,8.359177676,98.709571617
ALA07,58-112238,160,7,นายดุสิต  พันธ์แดง (บังกะโล),2.0,8.406978129,98.749711621
ALA03,63-019988,100,7,7-11 อ.ปลายพระยา,2.0,8.535844864,98.865829916
ALA01,63-101653,100,7,หจก.หนูเพียรส่งเสริมโยธา,2.0,8.327697697,98.770732134
ALA07,64-021170,100,7,CP ALL,2.0,8.499258064,98.881906522
ALA06,65-105918,30,2,เทศบาลอ่าวลึกใต้,4.0,8.373137462,98.717404473
ALA01,60-001365,30,2,DCC_บ้านนาแค,1.0,8.296761174,98.757145937
ALA03,67-028412,30,2,อบต.คลองยา ประปา ซ.สหกรณ์18,4.0,8.351357751,98.869712533
ALA06,59-014797,100,7,โรงเรียนอ่าวลึกใต้,4.0,8.382301652,98.725871089
ALA02,59-014576,50,7,DCC_ม.4 บ้านเขาแก้ว,1.0,8.362262954,98.905961864
ALA02,59-023143,100,7,เซเว่น อีเลฟเว่น ปตท.อ่าวลึก,2.0,8.366838457,98.749375311
ALA02,67-034541,30,7,ไฟทางหลวงแขวงทางหลวงพังงาจุด2,4.0,8.398319651,98.742761338
ALA06,65-007006,100,7,บ้านในใส ม.6 ต.แหลมสัก,1.0,8.316879156,98.666205354
ALA03,63-024082,30,4,ไฟสาธารณะบ้านคลองปัญญา,2.0,8.58367619,98.827332163
ALA06,32-000597,20,4,บ้านบางเตียว,1.0,8.453904384,98.685680083
ALA07,61-001819,250,7,อบต.อ่าวลึกเหนือ,4.0,8.408296947,98.781667001
ALA07,52-006121,30,2,โรงอิฐบล็อก นายสมพร สิงห์อินทร์ ม.3 อ่าวลึกเหนือ,2.0,8.407135492,98.799939412
ALA03,53-002158,30,4,สวนสาธารณะเทศบาลปลายพระยา,4.0,8.532157561,98.863985619
ALA03,54-118387,30,1,นายเกรียงศักดิ์ ช่วยบำงุง,1.0,8.499951783,98.789139652
ALA01,26-010171,20,2,บ.ในยวญ,1.0,8.354219316,98.746063651
ALA02,58-020503,30,1,ศาลาเฉลิมพระเกียรติ์ ม.2 คลองหิน,2.0,8.326667494,98.859813187
ALA03,66-106033,160,7,MR.DIY สาขาปลายพระยา,2.0,8.535989137,98.866042604
ALA03,66-107164,30,1,บ.ตัวอย่าง,1.0,8.661221939,98.870730284
ALA03,66-107755,30,2,บ.ควนเขียว,1.0,8.591104126,98.832028569
ALA03,67-018977,30,4,ไฟทางหลวง บางหล่อ-อ่าวลึก บ.ห้วยปริศนา จุดที่ 1,3.0,8.427916151,98.770030634
ALA02,67-018979,30,2,บ.เขาง่าม,1.0,8.350633301,98.759705887
ALA06,66-014205,30,4,บ.เขาล่อม,1.0,8.444211756,98.688041193
ALA06,66-020505,100,7,บ.ทุ่งออก,1.0,8.375046096,98.729204451
ALA06,63-009943,250,7,รร.อ่าวลึกใต้,2.0,8.381709395,98.724872353
ALA02,42-003469,30,2,DCC_,1.0,8.381558423,98.749919024
ALA02,33-007128,100,7,ธนาคารกรุงไทยฯสาขาอ่าวลึก,2.0,8.390940332,98.743149808
ALA06,49-012775,30,4,ประปาหมู่บ้านคลองแรด ม.5,4.0,8.351096129,98.683511637
ALA06,30-004975,100,7,DCC_,1.0,8.371124115,98.716882312
ALA06,36-020094,30,1,DCC_,1.0,8.370807764,98.709982211
ALA06,59-000876,30,2,DCC_,1.0,8.409023561,98.711398857
ALA06,40-015687,30,2,DCC_,1.0,8.415947656,98.695970922
ALA07,42-003595,30,2,DCC_,1.0,8.416521291,98.77421971
ALA07,51-112175,30,2,ลานเทปาล์ม บ.หนองหงษ์,2.0,8.406078701,98.772683973
ALA07,45-004723,30,2,DCC_,1.0,8.427375617,98.76986683
ALA02,47-006160,30,2,DCC_,1.0,8.388850213,98.79700944
ALA07,48-007473,30,2,DCC_DCC_,1.0,8.410698299,98.813605949
ALA07,40-011462,30,2,DCC_,1.0,8.404860798,98.796701499
ALA01,47-116887,30,2,-,2.0,8.360104023,98.752880144
ALA01,28-010074,30,2,DCC_,1.0,8.343265306,98.744612145
ALA06,48-006965,30,4,DCC_,1.0,8.450698854,98.679096372
ALA09,52-009030,100,7,หจก.แดนสะตอออยล์ (ปั๊มน้ำมันบ้านหินดาน),2.0,8.455728883,98.738237635
ALA02,40-021983,30,2,DCC_,1.0,8.382938787,98.753479306
ALA02,29-004827,20,2,DCC_,1.0,8.380606403,98.761223279
ALA01,38-010257,250,7,DCC_,1.0,8.400065474,98.741229915
ALA01,49-012442,250,7,DCC_,1.0,8.398466094,98.740032835
ALA01,60-000892,250,7,DCC_,1.0,8.40115731,98.740169085
ALA01,63-010041,250,7,DCC_,1.0,8.403197609,98.741156489
ALA06,48-006660,30,1,บริษัท กสท.โทรคมนาคม จำกัด(มหาชน)(ซอยชัยศิริ),2.0,8.384807478,98.72491302
ALA01,49-009835,250,7,นายเรืองกิตต์ กล่อมสุวรรณ (บ่อกุ้ง),2.0,8.286401249,98.737486614
ALA02,00-050642,50,7,โรงเลื่อยเชียงแสน,2.0,8.37975788,98.742193634
ALA07,68-011021,30,4,แขวงทางหลวงพังงา บ้านน้ำจาน,4.0,8.400452611,98.795084678
ALA02,68-011020,30,2,แขวงทางหลวง บ้านกลาง,3.0,8.365556371,98.78441588
ALA06,33-000332,10,2,บ้านเขาล่อม,1.0,8.449962488,98.708181163
ALA09,65-019994,30,2,บ.นาเหนือ,1.0,8.480629365,98.728799928
ALA09,47-006141,30,1,DCC_บ้านหินดาน ลูกที่ 1,1.0,8.467873856,98.738952595
ALA02,51-009228,30,2,DCC_,1.0,8.357575014,98.773275027
ALA02,42-001256,30,2,DCC_,1.0,8.360350465,98.777887448
ALA02,46-009465,30,2,DCC_บ้านเขาง่าม,1.0,8.361598257,98.782211874
ALA02,47-006153,30,2,DCC_,1.0,8.359689163,98.771975093
ALA01,32-010657,10,1,ประปาบ้านหนองหลุมพอ,4.0,8.2909183,98.792691179
ALA01,49-014062,30,1,นางสุดารัตน์ กิตติสิทโธ (ร้านรับซื้อยางพารา),2.0,8.275151817,98.801503712
ALA01,28-009878,30,4,DCC_,1.0,8.274299703,98.751107302
ALA01,48-006804,30,2,DCC_,1.0,8.329959405,98.752084866
ALA02,37-014391,100,7,DCC_DCC_หม้อแปลงเช่าบริษัทเสริมสงวนก่อสร้างจำกัด,1.0,8.287693056,98.795335392
ALA02,45-013322,30,2,ไฟแสงสว่างแขวงการทางสามแยกบ้านนบ ม.4 ต.คลองหิน,4.0,8.289255421,98.794393218
ALA02,42-002870,30,1,ประปาบ้านศาลาพระม่วง,4.0,8.283902995,98.806854551
ALA06,50-000696,30,4,ประปาหมู่บ้านในไส ม.6,4.0,8.338235041,98.660449328
ALA06,28-010310,30,2,DCC_,1.0,8.343783656,98.68296803
ALA06,36-012808,30,2,DCC_,1.0,8.362062258,98.714701937
ALA06,32-006097,30,2,DCC_,1.0,8.407920374,98.675015929
ALA06,41-005311,30,4,DCC_,1.0,8.428370269,98.697462789
ALA06,32-011858,20,2,DCC_,1.0,8.363698386,98.660909187
ALA01,56-006187,100,7,DCC_บ้านหนองปาบ ม.4,1.0,8.299056707,98.786509565
ALA02,65-001175,50,7,ปั็มน้ำมัน น.ส. ราตรี กระบี่วงศ์,2.0,8.318724044,98.851124345
ALA03,65-008293,30,2,บ.นาเทา,1.0,8.526654809,98.785026863
ALA01,34-003768,20,4,บ้านควนโอ,1.0,8.275955156,98.749198128
ALA05,56-014454,100,7,บริษัท กระบี่แก๊ส จำกัด,2.0,8.424914906,98.73981065
ALA03,66-004320,160,7,ไอแอนด์อี,1.0,8.570989955,98.896217447
ALA07,64-022513,30,2,บ้านจัดสรร,1.0,8.537703772,98.86933313
ALA03,40-011450,30,2,DCC_,1.0,8.523777965,98.809617541
ALA03,57-004608,30,1,DCC_ม.5บ้านควนเศียร,1.0,8.503564249,98.805470991
ALA02,54-000669,30,2,DCC_บ้านหนองเคียน,1.0,8.357812217,98.76832073
ALA02,55-112419,30,2,โรงอิฐนายภูเกียรติ บุตรเติบ,1.0,8.361827195,98.782147215
ALA07,40-019795,30,4,DCC_บ้านบางเหียน ม.5,1.0,8.553982973,98.882934597
ALA02,55-940222,30,2,DCC_บ้านทุ่งต้นไพ,1.0,8.389713873,98.809021876
ALA09,65-019999,30,2,ไฟทางหลวง แขวงพังงา,4.0,8.435308813,98.739679028
ALA09,65-020000,30,2,ไฟทางหลวง แขวงทางหลวงพังงา,4.0,8.425567958,98.740344302
ALA07,65-019958,30,4,บ้านวังจา,1.0,8.52803281,98.877432043
ALA06,54-001440,30,1,DCC_บ้านเขาพระ ม.4 ต.อ่าวลึกใต้,1.0,8.392429729,98.722592223
ALA07,63-024062,30,4,บ.คลองพระยา ซ.7 ต.คลองยา อ.ปลายพระยา จ.กระบี่,1.0,8.466510134,98.890814311
ALA06,65-033765,30,4,บ้านปากลาว,1.0,8.467482341,98.685245451
ALA03,57-940197,30,2,บ.ห้วยกรวด,1.0,8.446256015,98.876329175
ALA03,67-110847,30,2,สนง.ทางหลวงชนบทที่ 14 ถ.สหกรณ์-บ.เขาแก้วจุดที่ 4,3.0,8.373223337,98.886531543
ALA03,67-110846,30,2,สนง.ทางหลวงชนบทที่ 14 ถ.สหกรณ์-บ.เขาแก้ว จุดที่3,3.0,8.394186409,98.863783524
ALA03,41-005257,30,1,DCC_,1.0,8.436882962,98.770304831
ALA01,49-013238,30,2,DCC_,1.0,8.281823814,98.773506097
ALA01,40-011594,30,2,DCC_,1.0,8.283738571,98.778764148
ALA01,49-007638,30,1,DCC_,1.0,8.266805748,98.782747838
ALA01,37-006013,30,1,DCC_,1.0,8.263579064,98.779129299
ALA01,50-005906,100,7,องค์การบริหารส่วนตำบลคลองหิน,4.0,8.284039789,98.796921646
ALA05,39-004561,100,7,สถานีโทรคมนาคมเขาลังตัง,2.0,8.474207146,98.697453762
ALA02,32-011834,20,1,DCC_,1.0,8.328911053,98.8527812
ALA02,49-013239,30,4,DCC_,1.0,8.31011076,98.825852937
ALA02,38-001301,160,7,DCC_,1.0,8.291022592,98.79595124
ALA02,45-012931,30,2,DCC_,1.0,8.3670517,98.829278143
ALA02,51-009195,30,2,DCC_,1.0,8.379733231,98.83203567
ALA02,31-002782,20,2,DCC_,1.0,8.38514602,98.825184476
ALA02,56-117094,30,2,บ้านพักพนักงานสวนสยามปาล์ม,1.0,8.376928791,98.799853231
ALA01,48-006810,30,1,DCC_,1.0,8.36502934,98.746338119
ALA01,35-002053,50,7,สถานีบริการน้ำมันโมบิลอ่าวลึก,2.0,8.367428946,98.748226634
ALA09,42-003841,30,1,DCC_,1.0,8.476662949,98.749576754
ALA09,42-003681,30,1,DCC_,1.0,8.485583265,98.75535378
ALA03,42-000653,30,1,บ.หนองหวายพน,1.0,8.408354578,98.844536816
ALA02,67-028379,30,4,ไฟทางหลวงแขวงทางหลวงพังงา ถ.เซาเทิร์นจุด2,4.0,8.332359883,98.787665129
ALA03,67-023441,100,7,บ้านทะเลหอยช่วงที่ 2,1.0,8.643878276,98.850440659
ALA03,39-004963,100,7,DCC_บ้านตัวอย่าง,1.0,8.551745945,98.818059106
ALA01,56-125406,100,7,นายธวัขชัย ชัยมี,2.0,8.417906755,98.738082509
ALA01,47-010715,30,2,บังกาโลนายอนุสรณ์ สุขสว้สดิ์ ม.4ต.คลองหินอ.อ่าวลึก,2.0,8.288350249,98.791322132
ALA07,52-010807,30,4,DCC_บ้านเขานุ้ย ม.2 ต.คีรีวงค์,1.0,8.458462298,98.845466514
ALA05,65-019996,30,2,บ.เขาใหญ่,1.0,8.463706107,98.737151759
ALA02,65-026785,30,4,ไฟทางหลวง บ.ศาลาพระม่วง,4.0,8.283050472,98.798372702
ALA07,65-019440,30,2,บ้านน้ำจาน,1.0,8.40859937,98.82026133
ALA03,51-007948,160,7,สหกรณ์นิคมปลายพระยา,4.0,8.546640174,98.821673298
ALA07,45-018370,50,7,DCC_บ้านศรีพระยา ม.12,1.0,8.483570474,98.82281748
ALA03,44-006661,30,1,DCC_,1.0,8.485055704,98.80035083
ALA03,51-008577,30,1,DCC_,1.0,8.476591976,98.79211897
ALA03,40-024281,50,7,สหกรณ์นิคมอ่าวลึก จำกัด ม.1 ต.คลองยา,4.0,8.388325177,98.870977724
ALA03,37-013160,30,4,DCC_,1.0,8.388426311,98.871191747
ALA03,42-004649,30,4,DCC_DCC_,1.0,8.567367816,98.875512583
ALA03,45-013010,30,4,DCC_,1.0,8.594153848,98.845759806
ALA03,38-007160,30,4,DCC_,1.0,8.586626407,98.851621678
ALA03,57-112850,50,7,โรงเรียนอนุบาลคณาพร,4.0,8.552434559,98.890423014
ALA03,35-002690,30,1,DCC_,1.0,8.559555934,98.883171754
ALA03,45-013223,30,2,DCC_,1.0,8.672296622,98.880978732
ALA03,35-002697,30,2,DCC_,1.0,8.583254274,98.902017582
ALA03,22-005505,20,2,DCC_,1.0,8.403624725,98.844653644
ALA03,42-000712,30,4,DCC_,1.0,8.394103557,98.849280327
ALA03,42-000761,30,2,DCC_,1.0,8.398486901,98.846670223
ALA03,41-005380,30,4,DCC_,1.0,8.394261255,98.834796102
ALA03,42-000711,30,4,DCC_,1.0,8.386289463,98.849263647
ALA03,67-018971,30,2,ไฟทางหลวง ถ.ทางหลวง 4009 บางหล่อ-อ่าวลึก จุดที่ 2,4.0,8.47714534,98.812971375
ALA01,63-015831,30,2,ฟาร์มไก่ นายสาธิต  บ้านหินลับ,2.0,8.281638711,98.789975886
ALA02,57-011905,30,2,ประปาชุมชนสวนป่า,2.0,8.344831304,98.890006302
ALA03,49-012823,30,2,DCC_บ้านสหกรณ์ซอย 8,1.0,8.462437404,98.892420541
ALA03,53-001933,30,4,สวนปาล์ม นายเรียง  บัวเพชร,2.0,8.58902435,98.871030275
ALA03,45-004439,30,2,บริษัทที.เอ.ออเร้นจ์จำกัด ม.5 ซ.ประปา อ.ปลายพระยา,2.0,8.536898334,98.863375139
ALA07,38-007194,30,2,DCC_,1.0,8.521113859,98.858077836
ALA07,51-010102,50,7,โรงเรียนอนุบาลตำบลปลายพระยา,4.0,8.538260231,98.870388823
ALA03,45-013222,30,4,DCC_,1.0,8.660813969,98.870080746
ALA03,45-013280,30,2,DCC_,1.0,8.663651024,98.872773105
ALA03,45-013272,30,1,DCC_,1.0,8.671017975,98.870061626
ALA03,45-013271,30,1,DCC_,1.0,8.670350939,98.859395735
ALA03,42-000050,30,1,DCC_,1.0,8.672700318,98.854851403
ALA03,45-004839,30,1,DCC_,1.0,8.650163946,98.8441246
ALA03,40-002501,30,4,บริษัทไทยร่วมพัฒนาการเพาะปลูก จำกัด,2.0,8.651469399,98.820970381
ALA07,-,30,4,DCC_,1.0,8.469861824,98.851572133
ALA07,42-000007,30,2,DCC_,1.0,8.471197736,98.832429509
ALA07,36-020111,30,4,บริษัท เจียรวานิชน้ำมันปาล์ม จ,2.0,8.475004171,98.807916238
ALA07,67-028427,30,4,DCC_,1.0,8.454913495,98.853102232
ALA07,42-000060,30,2,DCC_,1.0,8.485673955,98.829758366
ALA07,49-012657,30,4,ประปาหมู่บ้านบางเหลียว,4.0,8.466466437,98.845864402
ALA07,48-006809,30,4,องค์การบริหารส่วนตำบลคีรีวง,4.0,8.450057208,98.842450012
ALA07,49-013340,30,4,DCC_,1.0,8.461484158,98.843738405
ALA07,42-000243,30,2,DCC_,1.0,8.478827879,98.827560462
ALA02,40-019837,30,2,DCC_,1.0,8.389275012,98.915142374
ALA02,49-013232,30,2,DCC_,1.0,8.395718539,98.893144746
ALA02,49-012577,30,2,DCC_,1.0,8.377578312,98.916579282
ALA02,47-112184,30,1,DCC_DCC_,2.0,8.359754967,98.850111096
ALA02,51-009194,30,1,DCC_,1.0,8.355719408,98.851078487
ALA02,47-006157,30,4,DCC_,1.0,8.305416883,98.81870877
ALA02,49-008885,30,2,DCC_,1.0,8.316035593,98.813938725
ALA03,40-019669,30,2,DCC_,1.0,8.531115905,98.779265615
ALA03,50-000697,30,2,DCC_,1.0,8.540477361,98.799970716
ALA03,38-014702,30,2,DCC_,3.0,8.557299976,98.780231601
ALA07,41-005054,30,2,DCC_,1.0,8.393035831,98.757213749
ALA07,40-022298,30,1,DCC_,1.0,8.386779027,98.753992165
ALA07,40-002484,30,2,กฟอ.อ่าวลืก องค์การบริหารส่วนตำบลอ่าวลืกเหนือประปา,4.0,8.406887035,98.759180211
ALA07,39-004542,100,7,DCC_,1.0,8.416289181,98.759000168
ALA06,52-009558,160,7,เทศบาลตำบลอ่าวลึกใต้,2.0,8.377770617,98.72092697
ALA01,59-007268,160,7,DCC_บ้านบากัน(หน้า รร.),1.0,8.306392429,98.72146276
ALA01,59-015647,160,7,DCC_บ้านบากัน(ริมทะเล),1.0,8.308111671,98.718146739
ALA01,44-003129,30,2,DCC_,1.0,8.304326897,98.720407733
ALA02,42-000199,30,4,ฐานสถานีย่อยเครือข่ายโทรศัพย์ dtac ม.2 ต.บ้านกลาง,2.0,8.33493538,98.769286339
ALA09,23-008783,20,1,นายธวัช ขาวสะอาด (โรงงานอิฐบล็อก),2.0,8.489781385,98.715703314
ALA09,58-000776,50,7,DCC_ม.4 บ้านทุ่งสูง ต.เขาใหญ่,1.0,8.496686216,98.705603462
ALA09,45-004624,30,1,DCC_,1.0,8.494667687,98.727796677
ALA09,49-012673,30,2,DCC_บ้านทุ่งสูง ไลน์เมน,1.0,8.492250132,98.711906497
ALA09,59-010262,30,1,ประปาบ้านทุ่งสูง ม.4,4.0,8.484254545,98.723686546
ALA09,38-007164,30,2,DCC_,1.0,8.485952701,98.720910351
ALA06,41-005236,30,2,DCC_,1.0,8.399886429,98.705017133
ALA02,40-019661,30,2,DCC_,1.0,8.370984598,98.916083835
ALA02,49-013085,30,2,DCC_,1.0,8.34921929,98.899106388
ALA03,42-003519,30,4,DCC_,1.0,8.361921585,98.865460567
ALA02,45-013009,30,1,DCC_,1.0,8.365240674,98.847466103
ALA03,60-111798,30,2,ไฟทางหลวงบ้านบกเก้าห้อง,4.0,8.449387946,98.787770204
ALA02,35-004479,160,7,DCC_ม.2 ต.อ่าวลึกเหนือ (หน้า รร.อ่าวลึกเหนือ),1.0,8.394038964,98.743268953
ALA03,45-013224,30,2,DCC_,1.0,8.657762976,98.886573493
ALA03,42-003518,30,4,DCC_,1.0,8.372976673,98.868619793
ALA03,42-003530,30,4,DCC_,1.0,8.372986418,98.874526519
ALA03,49-013078,30,4,ประปาหมู่บ้านซอยสหกรณ์ 16 ม.2,4.0,8.370972558,98.873339308
ALA03,42-003583,30,4,DCC_,1.0,8.367517447,98.882120345
ALA03,49-013080,30,4,DCC_,1.0,8.362617466,98.883945735
ALA03,42-003341,30,4,DCC_,1.0,8.357149986,98.874307946
ALA03,45-013066,30,4,DCC_,1.0,8.605832457,98.85047071
ALA03,40-021888,30,2,DCC_,1.0,8.494299567,98.772687423
ALA03,38-006976,30,4,DCC_,1.0,8.463415852,98.769034217
ALA03,38-019920,250,7,DCC_,1.0,8.448087736,98.785126321
ALA07,40-019651,30,1,DCC_,1.0,8.504216884,98.891444767
ALA03,47-006149,30,1,DCC_,1.0,8.571545035,98.893749867
ALA07,50-007162,50,7,DCC_,1.0,8.554258329,98.900344652
ALA07,40-002500,30,1,DCC_,1.0,8.554148297,98.903864963
ALA03,40-018396,30,4,DCC_,1.0,8.587965223,98.83936586
ALA03,51-009196,30,4,DCC_,1.0,8.498893108,98.766758791
ALA03,45-013321,30,4,DCC_,1.0,8.507657986,98.760209856
ALA02,38-010348,100,7,DCC_,1.0,8.360356482,98.75342392
ALA02,49-013065,30,2,DCC_,1.0,8.367713916,98.901103644
ALA02,49-013084,30,2,DCC_,1.0,8.360760438,98.908288467
ALA02,49-008888,30,2,DCC_,1.0,8.308482294,98.879625037
ALA02,47-006413,30,2,DCC_,4.0,8.329329106,98.869691121
ALA02,32-004436,20,2,DCC_,1.0,8.346314368,98.894093908
ALA02,51-007743,100,7,DCC_,1.0,8.309033205,98.824048692
ALA07,42-003219,30,2,DCC_DCC_,1.0,8.407257802,98.802012306
ALA07,57-004244,30,4,DCC_บ้านปากน้ำ,1.0,8.512461396,98.84845038
ALA01,67-023436,100,7,นายวินิจ ยูรวงศ์ ม.1ต.อ่าวลึกเหนือ,2.0,8.342216094,98.744498646
ALA09,67-033480,50,7,บ.ในยวนไทย ม.3 ต. เขาใหญ่ อ.อ่าวลึก จ.กระบี่,1.0,8.434650379,98.739718022
ALA07,47-006151,30,1,DCC_,1.0,8.502939026,98.883952667
ALA07,28-008277,30,1,DCC_,1.0,8.563457697,98.912059835
ALA07,27-004827,100,7,-,2.0,8.555107223,98.904956257
ALA03,41-005100,30,1,DCC_,1.0,8.553948406,98.766080097
ALA03,41-005086,30,1,DCC_,1.0,8.548395372,98.759111968
ALA03,56-118127,30,1,นางวันดี  ลิกขะไชย,2.0,8.548765733,98.871633606
ALA03,57-001517,30,2,DCC_ซอยสีซอ,1.0,8.580424119,98.919647289
ALA06,56-110329,160,7,นายศุทรา  บุญธีระเลิศ,2.0,8.283647249,98.64591852
ALA06,56-000938,30,2,โรงเรียนวัดสถิตโพธาราม,4.0,8.311110238,98.664236594
ALA01,56-011716,30,4,โรงเรียนบ้านอ่าวลึกน้อย,4.0,8.301873999,98.74543881
ALA03,55-016270,30,1,นางจรรยา  ขวัญพร้อม,2.0,8.498999336,98.788607944
ALA02,68-101279,50,7,ฟาร์มไก่ นายไพโรจน์ สะระวารี,2.0,8.322155518,98.782910625
ALA02,68-100986,50,7,โรงเรียนอนุบาลมุสลิมกระบี่,2.0,8.321077225,98.780493935
ALA02,34-003904,20,2,บ้านช่องไม้ดำ 1,1.0,8.313144474,98.875310628
ALA02,67-028450,30,2,ไฟทางหลวงแขวงทางหลวงพังงา จุดที่3,4.0,8.350827005,98.784829877
ALA07,63-101595,30,2,นายนพพร ไทยทอง,2.0,8.509661705,98.845347492
ALA02,61-000190,50,7,DCC_นายบุญช่วย ผลแก้ว,1.0,8.291350641,98.79307348
ALA01,54-015407,50,7,DCC_หมู่บ้านอ่าวลึกวิลล่า 2,1.0,8.404075077,98.740008381
ALA09,62-109474,30,1,นายรัฐพล ลีลภัสธนพงษ์ ม.5 หินดาน,2.0,8.486175113,98.755828077
ALA06,60-030856,250,7,ตรงข้ามโรงเรียนรามเดชา,1.0,8.395744988,98.741498211
ALA03,64-101155,30,4,ฟาร์มหมู นายปกรณ์,2.0,8.572644051,98.876413092
ALA02,30-002172,10,2,คลองยางหัก,1.0,8.341752507,98.89933238
ALA07,55-120322,50,7,ฟาร์มไก่นายศุภชัย  แก้วมิตร,2.0,8.523643349,98.859750249
ALA07,60-038137,100,7,DCC_ตลาดปลายพระยา,1.0,8.530739524,98.864044002
ALA07,35-002686,30,4,DCC_,1.0,8.452341754,98.807887151
ALA07,40-015486,30,4,DCC_,1.0,8.450065935,98.828020625
ALA07,33-003477,160,7,DCC_,1.0,8.452824936,98.787763274
ALA07,40-015487,30,4,DCC_,1.0,8.447225102,98.835263956
ALA03,41-005102,30,2,DCC_,1.0,8.566495568,98.775164173
ALA03,42-000026,30,2,DCC_,1.0,8.59431139,98.765918746
ALA03,49-007652,30,2,DCC_,1.0,8.588446457,98.765580001
ALA07,26-012403,30,1,DCC_,1.0,8.507366783,98.860556374
ALA07,58-015619,30,2,DCC_,1.0,8.505331898,98.841267814
ALA01,59-104345,160,7,โรงเรียนสันติวิทยา,4.0,8.303466255,98.769404041
ALA03,61-002121,30,1,DCC_บ้านห้วยปริศนา ม.1 ต.อ่าวลึกเหนือ,1.0,8.422335385,98.752666648
ALA01,58-006812,30,2,DCC_บ้านอ่าวลึกน้อย,1.0,8.324896673,98.745815183
ALA03,66-017069,160,7,หมู่.10 บ้านทะเลหอย,1.0,8.640690617,98.848229476
ALA09,67-034508,30,2,ไฟทางหลวง โค้งบ้านหินดาน,4.0,8.472304165,98.736258034
ALA09,67-034509,30,2,ไฟทางหลวง เลยสถานีไฟฟ้า,4.0,8.425906577,98.740344875
ALA01,62-001440,30,2,DCC_DCC_บ.ควนโอ,4.0,8.286011121,98.745356147
ALA07,59-000888,30,1,วัดบางเงิน,4.0,8.555498221,98.907484898
ALA07,65-031803,100,7,ปากซอยตากลิ้ง ถ.อ่าวลึก-พระแสง ต.ปลายพระยา,1.0,8.526728169,98.861474914
ALA03,61-002970,30,2,แขวงทางหลวงพังงา,4.0,8.575378009,98.744485333
ALA07,65-019959,30,1,บ้านฟราม์วัว,1.0,8.495714999,98.872112801
ALA02,58-100961,160,7,บริษัท บี.พี.1999 จำกัด,2.0,8.363729076,98.751420989
ALA01,58-016717,30,2,DCC_DCC_ม.3 ต.บ้านกลาง ธิดายะแลนด์,1.0,8.315022242,98.774751473
ALA03,58-014657,30,2,เทศบาล ปพย.เสาไฟ Hight Mast,4.0,8.533667694,98.865033894
